Datum,Symptom,Andel,Vikt
2021-11-04,Svår trötthet,0.266435342958052,Positiv
2021-11-05,Svår trötthet,0.273833025536522,Positiv
2021-11-06,Svår trötthet,0.329844592451633,Positiv
2021-11-07,Svår trötthet,0.248816603956791,Positiv
2021-11-08,Svår trötthet,0.305448198478993,Positiv
2021-11-09,Svår trötthet,0.276124440080997,Positiv
2021-11-10,Svår trötthet,0.272380606500817,Positiv
2021-11-11,Svår trötthet,0.298600311041991,Positiv
2021-11-12,Svår trötthet,0.25282851905695,Positiv
2021-11-13,Svår trötthet,0.274182235541669,Positiv
2021-11-14,Svår trötthet,0.271806276254015,Positiv
2021-11-15,Svår trötthet,0.277520814061055,Positiv
2021-11-16,Svår trötthet,0.26502311248074,Positiv
2021-11-17,Svår trötthet,0.288687075239069,Positiv
2021-11-18,Svår trötthet,0.274156208115024,Positiv
2021-11-19,Svår trötthet,0.3690036900369,Positiv
2021-11-20,Svår trötthet,0.349561459260201,Positiv
2021-11-21,Svår trötthet,0.289587184226741,Positiv
2021-11-22,Svår trötthet,0.309405940594059,Positiv
2021-11-23,Svår trötthet,0.337506136475209,Positiv
2021-11-24,Svår trötthet,0.35474006116208,Positiv
2021-11-25,Svår trötthet,0.320010039530652,Positiv
2021-11-26,Svår trötthet,0.384039575603723,Positiv
2021-11-27,Svår trötthet,0.272939953210294,Positiv
2021-11-28,Svår trötthet,0.363796023333124,Positiv
2021-11-29,Svår trötthet,0.331643827044616,Positiv
2021-11-30,Svår trötthet,0.372763419483101,Positiv
2021-12-01,Svår trötthet,0.429737859905458,Positiv
2021-12-02,Svår trötthet,0.472783825816485,Positiv
2021-12-03,Svår trötthet,0.446625149399258,Positiv
2021-12-04,Svår trötthet,0.498800353579998,Positiv
2021-12-05,Svår trötthet,0.45209636464978,Positiv
2021-12-06,Svår trötthet,0.420014609203798,Positiv
2021-12-07,Svår trötthet,0.535377501977246,Positiv
2021-12-08,Svår trötthet,0.489296636085627,Positiv
2021-12-09,Svår trötthet,0.494928510326286,Positiv
2021-12-10,Svår trötthet,0.430424890856546,Positiv
2021-12-11,Svår trötthet,0.513992004568818,Positiv
2021-12-12,Svår trötthet,0.469570590052518,Positiv
2021-12-13,Svår trötthet,0.391568230764211,Positiv
2021-12-14,Svår trötthet,0.53042493593182,Positiv
2021-12-15,Svår trötthet,0.511994477362941,Positiv
2021-12-16,Svår trötthet,0.524121500893389,Positiv
2021-12-17,Svår trötthet,0.556227327690447,Positiv
2021-12-18,Svår trötthet,0.546182789173443,Positiv
2021-12-19,Svår trötthet,0.471613635006865,Positiv
2021-12-20,Svår trötthet,0.449586380529912,Positiv
2021-12-21,Svår trötthet,0.422297297297297,Positiv
2021-12-22,Svår trötthet,0.448539216874773,Positiv
2021-12-23,Svår trötthet,0.470455400828002,Positiv
2021-12-24,Svår trötthet,0.362492305587853,Positiv
2021-12-25,Svår trötthet,0.353181733688581,Positiv
2021-12-26,Svår trötthet,0.496247881868797,Positiv
2021-12-27,Svår trötthet,0.480740696777257,Positiv
2021-12-28,Svår trötthet,0.497777777777778,Positiv
2021-12-29,Svår trötthet,0.48634712293449,Positiv
2021-12-30,Svår trötthet,0.50965983169373,Positiv
2021-12-31,Svår trötthet,0.494223759807253,Positiv
2022-01-01,Svår trötthet,0.422806690294099,Positiv
2022-01-02,Svår trötthet,0.533912227176719,Positiv
2022-01-03,Svår trötthet,0.48832146849444,Positiv
2022-01-04,Svår trötthet,0.628345357225972,Positiv
2022-01-05,Svår trötthet,0.545370155488512,Positiv
2022-01-06,Svår trötthet,0.626207057997308,Positiv
2022-01-08,Svår trötthet,0.579911853398284,Positiv
2022-01-09,Svår trötthet,0.665945699812169,Positiv
2022-01-10,Svår trötthet,0.602409638554217,Positiv
2022-01-11,Svår trötthet,0.642300915136702,Positiv
2022-01-12,Svår trötthet,0.69523592432186,Positiv
2022-01-13,Svår trötthet,0.706311232627022,Positiv
2022-01-14,Svår trötthet,0.699095288450241,Positiv
2022-01-15,Svår trötthet,0.608675097506205,Positiv
2022-01-16,Svår trötthet,0.710642443693048,Positiv
2022-01-17,Svår trötthet,0.630037461686911,Positiv
2022-01-18,Svår trötthet,0.678289141768036,Positiv
2022-01-19,Svår trötthet,0.845533991601407,Positiv
2022-01-20,Svår trötthet,0.739255014326648,Positiv
2022-01-21,Svår trötthet,0.761736049601417,Positiv
2022-01-22,Svår trötthet,0.758204004264898,Positiv
2022-01-23,Svår trötthet,0.729546638874414,Positiv
2022-01-24,Svår trötthet,0.624785051014559,Positiv
2022-01-25,Svår trötthet,0.808609656777196,Positiv
2022-01-26,Svår trötthet,0.87895674154076,Positiv
2022-01-27,Svår trötthet,0.922166801995128,Positiv
2022-01-28,Svår trötthet,0.773705991723145,Positiv
2022-01-29,Svår trötthet,0.883616776614416,Positiv
2022-01-30,Svår trötthet,0.719971903535472,Positiv
2022-01-31,Svår trötthet,0.680392852916815,Positiv
2022-02-01,Svår trötthet,0.777771180906014,Positiv
2022-02-02,Svår trötthet,0.752373559443482,Positiv
2022-02-03,Svår trötthet,0.602627455706882,Positiv
2022-02-04,Svår trötthet,0.671474757523004,Positiv
2022-02-05,Svår trötthet,0.681548177327581,Positiv
2022-02-06,Svår trötthet,0.71811100292113,Positiv
2022-02-07,Svår trötthet,0.631383472609099,Positiv
2022-02-08,Svår trötthet,0.652295458781139,Positiv
2022-02-09,Svår trötthet,0.686470294558163,Positiv
2022-02-10,Svår trötthet,0.728201852443309,Positiv
2022-02-11,Svår trötthet,0.622624197142483,Positiv
2022-02-12,Svår trötthet,0.60641627543036,Positiv
2022-02-13,Svår trötthet,0.597090770501175,Positiv
2022-02-14,Svår trötthet,0.609558394397251,Positiv
2022-02-15,Svår trötthet,0.735342393802114,Positiv
2022-02-16,Svår trötthet,0.650246305418719,Positiv
2022-02-17,Svår trötthet,0.657851020001329,Positiv
2022-02-18,Svår trötthet,0.532750495184755,Positiv
2022-02-19,Svår trötthet,0.537122654337775,Positiv
2022-02-20,Svår trötthet,0.421066702312525,Positiv
2022-02-21,Svår trötthet,0.559148477499326,Positiv
2022-02-22,Svår trötthet,0.570878327257721,Positiv
2022-02-23,Svår trötthet,0.686327806469149,Positiv
2022-02-24,Svår trötthet,0.583130857341201,Positiv
2022-02-25,Svår trötthet,0.580202363263285,Positiv
2022-02-26,Svår trötthet,0.495294700346706,Positiv
2022-02-27,Svår trötthet,0.521870493716954,Positiv
2022-02-28,Svår trötthet,0.490918016691213,Positiv
2022-03-01,Svår trötthet,0.501695873374788,Positiv
2022-03-02,Svår trötthet,0.517880887395899,Positiv
2022-03-03,Svår trötthet,0.490963426782411,Positiv
2022-03-04,Svår trötthet,0.577325539438551,Positiv
2022-03-05,Svår trötthet,0.48483971343802,Positiv
2022-03-06,Svår trötthet,0.515427522417567,Positiv
2022-03-07,Svår trötthet,0.464750464750465,Positiv
2022-03-08,Svår trötthet,0.436173306193661,Positiv
2022-03-09,Svår trötthet,0.508474576271186,Positiv
2022-03-10,Svår trötthet,0.464773146440428,Positiv
2022-03-11,Svår trötthet,0.512434061793519,Positiv
2022-03-12,Svår trötthet,0.512434061793519,Positiv
2022-03-13,Svår trötthet,0.556999628666914,Positiv
2022-03-14,Svår trötthet,0.548789655690874,Positiv
2022-03-15,Svår trötthet,0.692684575097145,Positiv
2022-03-16,Svår trötthet,0.75,Positiv
2022-03-17,Svår trötthet,0.668495029139527,Positiv
2022-03-18,Svår trötthet,0.517254119559595,Positiv
2022-03-19,Svår trötthet,0.437217151185089,Positiv
2022-03-20,Svår trötthet,0.60355233660976,Positiv
2022-03-21,Svår trötthet,0.682372055239643,Positiv
2022-03-22,Svår trötthet,0.493560576848924,Positiv
2022-03-23,Svår trötthet,0.462309982761323,Positiv
2022-03-24,Svår trötthet,0.520298988714642,Positiv
2022-03-25,Svår trötthet,0.578212936550767,Positiv
2022-03-26,Svår trötthet,0.52905874921036,Positiv
2022-03-27,Svår trötthet,0.616753844952768,Positiv
2022-03-29,Svår trötthet,0.589715364050951,Positiv
2022-03-30,Svår trötthet,0.609418282548477,Positiv
2022-03-31,Svår trötthet,0.525059665871122,Positiv
2022-04-01,Svår trötthet,0.443458980044346,Positiv
2022-04-02,Svår trötthet,0.469831849653808,Positiv
2022-04-03,Svår trötthet,0.56533163468429,Positiv
2022-04-04,Svår trötthet,0.450940755714508,Positiv
2022-04-05,Svår trötthet,0.572246065808298,Positiv
2022-04-06,Svår trötthet,0.471661032937662,Positiv
2022-04-07,Svår trötthet,0.50914876690533,Positiv
2022-04-08,Svår trötthet,0.500985545335086,Positiv
2022-04-09,Svår trötthet,0.467481341753465,Positiv
2022-04-10,Svår trötthet,0.486133248326427,Positiv
2022-04-11,Svår trötthet,0.531740837696335,Positiv
2022-04-12,Svår trötthet,0.46576237947377,Positiv
2022-04-13,Svår trötthet,0.649777924000658,Positiv
2022-04-14,Svår trötthet,0.537002852827656,Positiv
2022-04-15,Svår trötthet,0.487554529124968,Positiv
2022-04-16,Svår trötthet,0.521590423257802,Positiv
2022-04-17,Svår trötthet,0.530526315789474,Positiv
2022-04-18,Svår trötthet,0.449925012497917,Positiv
2022-04-19,Svår trötthet,0.483897880861005,Positiv
2022-04-20,Svår trötthet,0.4867813680235,Positiv
2022-04-21,Svår trötthet,0.587248322147651,Positiv
2022-04-22,Svår trötthet,0.469483568075117,Positiv
2022-04-23,Svår trötthet,0.370945479641132,Positiv
2022-04-24,Svår trötthet,0.495631720430108,Positiv
2022-04-25,Svår trötthet,0.567989148864022,Positiv
2022-04-26,Svår trötthet,0.552862124691673,Positiv
2022-04-27,Svår trötthet,0.485188968335036,Positiv
2022-04-28,Svår trötthet,0.497854077253219,Positiv
2022-04-29,Svår trötthet,0.386066508730368,Positiv
2022-04-30,Svår trötthet,0.42731238315677,Positiv
2022-05-01,Svår trötthet,0.475120939875605,Positiv
2022-05-02,Svår trötthet,0.525499655410062,Positiv
2022-05-03,Svår trötthet,0.476685734096031,Positiv
2022-05-04,Svår trötthet,0.43721580972368,Positiv
2022-05-05,Svår trötthet,0.439831104855735,Positiv
2022-05-06,Svår trötthet,0.504095778197858,Positiv
2022-05-07,Svår trötthet,0.41565013102015,Positiv
2022-05-08,Svår trötthet,0.528169014084507,Positiv
2022-05-09,Svår trötthet,0.485000898149811,Positiv
2022-05-10,Svår trötthet,0.494132180358246,Positiv
2022-05-11,Svår trötthet,0.446827524575514,Positiv
2022-05-12,Svår trötthet,0.570962479608483,Positiv
2022-05-13,Svår trötthet,0.475763016157989,Positiv
2022-05-14,Svår trötthet,0.583797377402551,Positiv
2022-05-15,Svår trötthet,0.495495495495496,Positiv
2022-05-16,Svår trötthet,0.498278673672767,Positiv
2022-05-19,Svår trötthet,0.474993014808606,Positiv
2022-05-20,Svår trötthet,0.512724899785588,Positiv
2022-05-21,Svår trötthet,0.414742200018852,Positiv
2022-05-22,Svår trötthet,0.420706054508871,Positiv
2022-05-23,Svår trötthet,0.475968268782081,Positiv
2022-05-24,Svår trötthet,0.41993281075028,Positiv
2022-05-25,Svår trötthet,0.508953817153629,Positiv
2022-05-27,Svår trötthet,0.412074748442741,Positiv
2022-05-28,Svår trötthet,0.406427221172023,Positiv
2022-05-29,Svår trötthet,0.35399923459625,Positiv
2022-05-31,Svår trötthet,0.628870890900429,Positiv
2022-06-01,Svår trötthet,0.478606298458888,Positiv
2022-06-02,Svår trötthet,0.535885167464115,Positiv
2022-06-03,Svår trötthet,0.480062702067209,Positiv
2022-06-04,Svår trötthet,0.568465144110901,Positiv
2022-06-05,Svår trötthet,0.329275593693873,Positiv
2022-06-06,Svår trötthet,0.514563106796117,Positiv
2022-06-07,Svår trötthet,0.459747627897877,Positiv
2022-06-08,Svår trötthet,0.44734027034912,Positiv
2022-06-09,Svår trötthet,0.427180607987284,Positiv
2022-06-10,Svår trötthet,0.436548223350254,Positiv
2022-06-11,Svår trötthet,0.534381931841097,Positiv
2022-06-12,Svår trötthet,0.511006289308176,Positiv
2022-06-13,Svår trötthet,0.583657587548638,Positiv
2022-06-14,Svår trötthet,0.47976011994003,Positiv
2022-06-15,Svår trötthet,0.519688187087747,Positiv
2022-06-16,Svår trötthet,0.482945970419559,Positiv
2022-06-17,Svår trötthet,0.460405156537753,Positiv
2022-06-18,Svår trötthet,0.462582236842105,Positiv
2022-06-19,Svår trötthet,0.523663669597866,Positiv
2022-06-20,Svår trötthet,0.519688187087747,Positiv
2022-06-21,Svår trötthet,0.536708860759494,Positiv
2022-06-22,Svår trötthet,0.613126947431903,Positiv
2022-06-23,Svår trötthet,0.576546895912694,Positiv
2022-06-24,Svår trötthet,0.491172175759989,Positiv
2022-06-25,Svår trötthet,0.562900903259589,Positiv
2022-06-26,Svår trötthet,0.523286237571952,Positiv
2022-06-27,Svår trötthet,0.54485049833887,Positiv
2022-06-28,Svår trötthet,0.477229342787019,Positiv
2022-06-29,Svår trötthet,0.454984144491934,Positiv
2020-04-29,Ont i halsen,6.30087085206899,Negativ
2020-04-30,Ont i halsen,6.49209277010069,Negativ
2020-05-01,Ont i halsen,6.05003992547245,Negativ
2020-05-02,Ont i halsen,4.76345758290272,Negativ
2020-05-03,Ont i halsen,4.60695153855737,Negativ
2020-05-04,Ont i halsen,4.96450056907485,Negativ
2020-05-05,Ont i halsen,5.23964661194179,Negativ
2020-05-06,Ont i halsen,5.24567494852024,Negativ
2020-05-07,Ont i halsen,5.13044836744259,Negativ
2020-05-08,Ont i halsen,4.93036029556006,Negativ
2020-05-09,Ont i halsen,4.4569457699198,Negativ
2020-05-10,Ont i halsen,4.44110434301084,Negativ
2020-05-11,Ont i halsen,4.63453262730167,Negativ
2020-05-12,Ont i halsen,5.20885149443584,Negativ
2020-05-13,Ont i halsen,5.25672002416189,Negativ
2020-05-14,Ont i halsen,5.12868159435102,Negativ
2020-05-15,Ont i halsen,4.76338831863051,Negativ
2020-05-16,Ont i halsen,4.42988639190646,Negativ
2020-05-17,Ont i halsen,4.28760747301054,Negativ
2020-05-18,Ont i halsen,4.17593118558793,Negativ
2020-05-19,Ont i halsen,4.26916786274575,Negativ
2020-05-20,Ont i halsen,3.93488781346238,Negativ
2020-05-21,Ont i halsen,3.60230547550432,Negativ
2020-05-22,Ont i halsen,3.49417918002362,Negativ
2020-05-23,Ont i halsen,3.50401132609722,Negativ
2020-05-24,Ont i halsen,3.33621463479504,Negativ
2020-05-25,Ont i halsen,3.5719341291936,Negativ
2020-05-26,Ont i halsen,3.37190935172947,Negativ
2020-05-27,Ont i halsen,3.38174476537823,Negativ
2020-05-28,Ont i halsen,3.34472897011933,Negativ
2020-05-29,Ont i halsen,3.26555322103914,Negativ
2020-05-30,Ont i halsen,3.27330539954236,Negativ
2020-05-31,Ont i halsen,2.9401990726821,Negativ
2020-06-01,Ont i halsen,2.94793553198289,Negativ
2020-06-02,Ont i halsen,2.88291882105651,Negativ
2020-06-03,Ont i halsen,2.97483912383159,Negativ
2020-06-04,Ont i halsen,3.14131230814778,Negativ
2020-06-05,Ont i halsen,3.20111118289295,Negativ
2020-06-06,Ont i halsen,3.02991643809402,Negativ
2020-06-07,Ont i halsen,2.88605816811927,Negativ
2020-06-08,Ont i halsen,3.02025139664804,Negativ
2020-06-09,Ont i halsen,3.03654648025509,Negativ
2020-06-10,Ont i halsen,2.91415203092154,Negativ
2020-06-11,Ont i halsen,2.9336347380141,Negativ
2020-06-12,Ont i halsen,2.76016996377821,Negativ
2020-06-13,Ont i halsen,2.61894292498461,Negativ
2020-06-14,Ont i halsen,2.4762881312484,Negativ
2020-06-15,Ont i halsen,2.63758056519584,Negativ
2020-06-16,Ont i halsen,2.68502180643873,Negativ
2020-06-17,Ont i halsen,2.68680031241864,Negativ
2020-06-18,Ont i halsen,2.51550962759015,Negativ
2020-06-19,Ont i halsen,2.08110669704975,Negativ
2020-06-20,Ont i halsen,2.1875,Negativ
2020-06-21,Ont i halsen,2.17496375060416,Negativ
2020-06-22,Ont i halsen,2.29161153744377,Negativ
2020-06-23,Ont i halsen,2.36223223957787,Negativ
2020-06-24,Ont i halsen,2.15696512486271,Negativ
2020-06-25,Ont i halsen,1.95905950482893,Negativ
2020-06-26,Ont i halsen,1.74055089280685,Negativ
2020-06-27,Ont i halsen,1.8185618729097,Negativ
2020-06-28,Ont i halsen,1.80806169965076,Negativ
2020-06-29,Ont i halsen,1.96968321684669,Negativ
2020-06-30,Ont i halsen,2.32130167811526,Negativ
2020-07-01,Ont i halsen,2.45457738018225,Negativ
2020-07-02,Ont i halsen,2.35938723023594,Negativ
2020-07-03,Ont i halsen,2.35998303813158,Negativ
2020-07-04,Ont i halsen,2.5327759832795,Negativ
2020-07-05,Ont i halsen,2.85703239774221,Negativ
2020-07-06,Ont i halsen,2.37011371385392,Negativ
2020-07-07,Ont i halsen,2.33200253721876,Negativ
2020-07-08,Ont i halsen,2.42381037248262,Negativ
2020-07-09,Ont i halsen,2.32531033276998,Negativ
2020-07-10,Ont i halsen,2.21112836337192,Negativ
2020-07-11,Ont i halsen,2.17382696495743,Negativ
2020-07-12,Ont i halsen,2.07025251248955,Negativ
2020-07-13,Ont i halsen,2.11951021056183,Negativ
2020-07-14,Ont i halsen,2.0901808734673,Negativ
2020-07-15,Ont i halsen,1.93888261739251,Negativ
2020-07-16,Ont i halsen,1.88571661304118,Negativ
2020-07-17,Ont i halsen,1.62485266879946,Negativ
2020-07-18,Ont i halsen,1.54837085370203,Negativ
2020-07-19,Ont i halsen,1.51371041181827,Negativ
2020-07-20,Ont i halsen,1.65567645917972,Negativ
2020-07-21,Ont i halsen,1.59499544287016,Negativ
2020-07-22,Ont i halsen,1.64977266091019,Negativ
2020-07-23,Ont i halsen,1.68115206496225,Negativ
2020-07-24,Ont i halsen,1.67143311089927,Negativ
2020-07-25,Ont i halsen,1.48993850697582,Negativ
2020-07-26,Ont i halsen,1.54595689036993,Negativ
2020-07-27,Ont i halsen,1.4972114972115,Negativ
2020-07-28,Ont i halsen,1.58564172606599,Negativ
2020-07-29,Ont i halsen,1.61536313449187,Negativ
2020-07-30,Ont i halsen,1.57072618892225,Negativ
2020-07-31,Ont i halsen,1.39833197352915,Negativ
2020-08-01,Ont i halsen,1.29425556858148,Negativ
2020-08-02,Ont i halsen,1.39196246791184,Negativ
2020-08-03,Ont i halsen,1.43865959033291,Negativ
2020-08-04,Ont i halsen,1.48644124539672,Negativ
2020-08-05,Ont i halsen,1.49179173951545,Negativ
2020-08-06,Ont i halsen,1.40623216527794,Negativ
2020-08-07,Ont i halsen,1.3253527148354,Negativ
2020-08-08,Ont i halsen,1.19111025032683,Negativ
2020-08-09,Ont i halsen,1.15429369327438,Negativ
2020-08-10,Ont i halsen,1.23900327023168,Negativ
2020-08-11,Ont i halsen,1.47158282609203,Negativ
2020-08-12,Ont i halsen,1.381986842728,Negativ
2020-08-13,Ont i halsen,1.52814190226505,Negativ
2020-08-14,Ont i halsen,1.37873713545359,Negativ
2020-08-15,Ont i halsen,1.21685893543817,Negativ
2020-08-16,Ont i halsen,1.35486355104202,Negativ
2020-08-17,Ont i halsen,1.40068033044622,Negativ
2020-08-18,Ont i halsen,1.59185123771171,Negativ
2020-08-19,Ont i halsen,1.57054017802707,Negativ
2020-08-20,Ont i halsen,1.63481799026375,Negativ
2020-08-21,Ont i halsen,1.63269445289524,Negativ
2020-08-22,Ont i halsen,1.66081043504639,Negativ
2020-08-23,Ont i halsen,1.74486518057043,Negativ
2020-08-24,Ont i halsen,2.09142295404276,Negativ
2020-08-25,Ont i halsen,2.50766370169355,Negativ
2020-08-26,Ont i halsen,2.86867667465624,Negativ
2020-08-27,Ont i halsen,2.90250938146172,Negativ
2020-08-28,Ont i halsen,2.95341974918327,Negativ
2020-08-29,Ont i halsen,2.78035217794254,Negativ
2020-08-30,Ont i halsen,2.91342024737072,Negativ
2020-08-31,Ont i halsen,3.42391441475538,Negativ
2020-09-01,Ont i halsen,3.82356779329244,Negativ
2020-09-02,Ont i halsen,4.02513808550428,Negativ
2020-09-03,Ont i halsen,3.87642567631257,Negativ
2020-09-04,Ont i halsen,3.53653918970087,Negativ
2020-09-05,Ont i halsen,3.25215943386409,Negativ
2020-09-06,Ont i halsen,3.27292056902749,Negativ
2020-09-07,Ont i halsen,3.61335801404772,Negativ
2020-09-08,Ont i halsen,3.99351307520778,Negativ
2020-09-09,Ont i halsen,3.6241610738255,Negativ
2020-09-10,Ont i halsen,3.29699337433677,Negativ
2020-09-11,Ont i halsen,3.29116696785499,Negativ
2020-09-12,Ont i halsen,3.0230535015224,Negativ
2020-09-13,Ont i halsen,2.77112555593568,Negativ
2020-09-14,Ont i halsen,2.92293830824677,Negativ
2020-09-15,Ont i halsen,2.88448577975468,Negativ
2020-09-16,Ont i halsen,2.85282396592002,Negativ
2020-09-17,Ont i halsen,2.64510984629767,Negativ
2020-09-18,Ont i halsen,2.51286622006268,Negativ
2020-09-19,Ont i halsen,2.49152880207295,Negativ
2020-09-20,Ont i halsen,2.22058341527368,Negativ
2020-09-21,Ont i halsen,2.30323115161558,Negativ
2020-09-22,Ont i halsen,2.36409224919406,Negativ
2020-09-23,Ont i halsen,2.37104123305395,Negativ
2020-09-24,Ont i halsen,2.25241630480459,Negativ
2020-09-25,Ont i halsen,2.10614267604011,Negativ
2020-09-26,Ont i halsen,2.06471761950204,Negativ
2020-09-27,Ont i halsen,1.9743088522759,Negativ
2020-09-28,Ont i halsen,2.2038337233924,Negativ
2020-09-29,Ont i halsen,2.16470986678709,Negativ
2020-09-30,Ont i halsen,2.26405348790496,Negativ
2020-10-01,Ont i halsen,2.14446630735449,Negativ
2020-10-02,Ont i halsen,2.09743485460303,Negativ
2020-10-03,Ont i halsen,2.05551651440618,Negativ
2020-10-04,Ont i halsen,1.98943809550421,Negativ
2020-10-05,Ont i halsen,2.28642576190611,Negativ
2020-10-06,Ont i halsen,2.51764705882353,Negativ
2020-10-07,Ont i halsen,2.37723122480875,Negativ
2020-10-08,Ont i halsen,2.17579250720461,Negativ
2020-10-09,Ont i halsen,2.11195776084478,Negativ
2020-10-10,Ont i halsen,1.95111685656736,Negativ
2020-10-11,Ont i halsen,1.98833947527639,Negativ
2020-10-12,Ont i halsen,2.2580204778157,Negativ
2020-10-13,Ont i halsen,2.27201991907874,Negativ
2020-10-14,Ont i halsen,2.37870870099089,Negativ
2020-10-15,Ont i halsen,2.48263030902061,Negativ
2020-10-16,Ont i halsen,2.32877120791961,Negativ
2020-10-17,Ont i halsen,2.1724106847751,Negativ
2020-10-18,Ont i halsen,2.18507878471315,Negativ
2020-10-19,Ont i halsen,2.4082502736648,Negativ
2020-10-20,Ont i halsen,2.60340000577251,Negativ
2020-10-21,Ont i halsen,2.61590261590262,Negativ
2020-10-22,Ont i halsen,2.60493200459537,Negativ
2020-10-23,Ont i halsen,2.31908954262401,Negativ
2020-10-24,Ont i halsen,2.15523196374789,Negativ
2020-10-25,Ont i halsen,2.03708753749659,Negativ
2020-10-26,Ont i halsen,2.14117972095593,Negativ
2020-10-27,Ont i halsen,2.18774752137219,Negativ
2020-10-28,Ont i halsen,2.3858664245026,Negativ
2020-10-29,Ont i halsen,2.41017505774958,Negativ
2020-10-30,Ont i halsen,2.45349992900753,Negativ
2020-10-31,Ont i halsen,2.303661939746,Negativ
2020-11-01,Ont i halsen,2.30675051477545,Negativ
2020-11-02,Ont i halsen,2.86841349042556,Negativ
2020-11-03,Ont i halsen,2.86284421976852,Negativ
2020-11-04,Ont i halsen,3.63378823785786,Negativ
2020-11-05,Ont i halsen,4.11643872641764,Negativ
2020-11-06,Ont i halsen,3.93873701399251,Negativ
2020-11-07,Ont i halsen,3.64949148732933,Negativ
2020-11-08,Ont i halsen,3.43340474666815,Negativ
2020-11-09,Ont i halsen,3.9141858764255,Negativ
2020-11-10,Ont i halsen,4.0036890359681,Negativ
2020-11-11,Ont i halsen,4.04228006445798,Negativ
2020-11-12,Ont i halsen,4.28231562252181,Negativ
2020-11-13,Ont i halsen,4.07188353048226,Negativ
2020-11-14,Ont i halsen,3.95814509312425,Negativ
2020-11-15,Ont i halsen,3.67032890860569,Negativ
2020-11-16,Ont i halsen,3.91669711362806,Negativ
2020-11-17,Ont i halsen,3.90402602684018,Negativ
2020-11-18,Ont i halsen,4.00328715660953,Negativ
2020-11-19,Ont i halsen,3.89527712569132,Negativ
2020-11-20,Ont i halsen,3.65966932937024,Negativ
2020-11-21,Ont i halsen,3.44987087075512,Negativ
2020-11-22,Ont i halsen,3.13074125454614,Negativ
2020-11-23,Ont i halsen,3.46829358476613,Negativ
2020-11-24,Ont i halsen,3.66416725150519,Negativ
2020-11-25,Ont i halsen,3.80917022461481,Negativ
2020-11-26,Ont i halsen,3.75532471414692,Negativ
2020-11-27,Ont i halsen,3.3305904941029,Negativ
2020-11-28,Ont i halsen,3.03278050299774,Negativ
2020-11-29,Ont i halsen,2.97298315686348,Negativ
2020-11-30,Ont i halsen,3.04888291617672,Negativ
2020-12-01,Ont i halsen,3.22976830644626,Negativ
2020-12-02,Ont i halsen,3.23241441566558,Negativ
2020-12-03,Ont i halsen,3.30688759390578,Negativ
2020-12-04,Ont i halsen,3.2385842655419,Negativ
2020-12-05,Ont i halsen,3.22142726105302,Negativ
2020-12-06,Ont i halsen,2.92536882732749,Negativ
2020-12-07,Ont i halsen,3.02566066641134,Negativ
2020-12-08,Ont i halsen,3.32898862155212,Negativ
2020-12-09,Ont i halsen,3.28463222888322,Negativ
2020-12-10,Ont i halsen,3.30959061803007,Negativ
2020-12-11,Ont i halsen,3.09316540100019,Negativ
2020-12-12,Ont i halsen,3.01577715709217,Negativ
2020-12-13,Ont i halsen,2.92949726530306,Negativ
2020-12-14,Ont i halsen,3.08016275251624,Negativ
2020-12-15,Ont i halsen,3.0782633948018,Negativ
2020-12-16,Ont i halsen,3.17797399500764,Negativ
2020-12-17,Ont i halsen,3.05610853056109,Negativ
2020-12-18,Ont i halsen,3.06657799453189,Negativ
2020-12-19,Ont i halsen,2.76642800914646,Negativ
2020-12-20,Ont i halsen,2.78812465425041,Negativ
2020-12-21,Ont i halsen,2.62903465714711,Negativ
2020-12-22,Ont i halsen,2.82110968279887,Negativ
2020-12-23,Ont i halsen,2.64935454818373,Negativ
2020-12-24,Ont i halsen,2.26921093347086,Negativ
2020-12-25,Ont i halsen,2.44158062262247,Negativ
2020-12-26,Ont i halsen,2.3880708573137,Negativ
2020-12-27,Ont i halsen,2.49861188228762,Negativ
2020-12-28,Ont i halsen,2.53107344632768,Negativ
2020-12-29,Ont i halsen,2.63843279356811,Negativ
2020-12-30,Ont i halsen,2.42837444461468,Negativ
2020-12-31,Ont i halsen,2.28071487325208,Negativ
2021-01-01,Ont i halsen,2.22257127149925,Negativ
2021-01-02,Ont i halsen,2.33495588682689,Negativ
2021-01-03,Ont i halsen,2.34107418419963,Negativ
2021-01-04,Ont i halsen,2.12452830188679,Negativ
2021-01-05,Ont i halsen,2.27497904123161,Negativ
2021-01-06,Ont i halsen,2.24894998090874,Negativ
2021-01-07,Ont i halsen,2.2316766582866,Negativ
2021-01-08,Ont i halsen,2.10472880627904,Negativ
2021-01-09,Ont i halsen,2.1215119730853,Negativ
2021-01-10,Ont i halsen,1.937384342309,Negativ
2021-01-11,Ont i halsen,1.97280725139963,Negativ
2021-01-12,Ont i halsen,1.82917377150829,Negativ
2021-01-13,Ont i halsen,2.05431209892002,Negativ
2021-01-14,Ont i halsen,2.09022614923514,Negativ
2021-01-15,Ont i halsen,1.93718338399189,Negativ
2021-01-16,Ont i halsen,1.75986842105263,Negativ
2021-01-17,Ont i halsen,1.67769376181475,Negativ
2021-01-18,Ont i halsen,1.97566605375377,Negativ
2021-01-19,Ont i halsen,1.93210262828536,Negativ
2021-01-20,Ont i halsen,2.00189903465738,Negativ
